id,Product/Barcode,Product Name,Price
__export__.product_product_50169_c85a6948,635934609557,"Pets.Love.Earth Denta fun spirulina chewing chips, 100 g",1.50
__export__.product_product_50173_3d5c7134,635934609564,"Pets.Love.Earth Denta fun chewing roll, natural, 29 cm, 190 g",1.50
__export__.product_product_50174_96d1a5f7,635934609571,"Pets.Love.Earth Chewing bars, 12 cm, 100 pcs.",3.90
__export__.product_product_50176_f1176049,635934609588,"Pets.Love.Earth Denta Fun Knotted Chicken Chewing Bone, 15 cm, 70 g",1.90
__export__.product_product_50177_02eaa24f,635934609595,"Pets.Love.Earth Denta fun knotted chicken chewing bones, 11 cm, 2 pcs./70 g",1.90
__export__.product_product_50178_73c2dad6,635934609601,"Pets.Love.Earth Denta Fun Duck Chewing Rolls, 28 cm, 3 pcs./250 g",2.90
__export__.product_product_50179_4fe5f69f,635934609618,"Pets.Love.Earth Denta Fun Duck Chewing Rolls, 17 cm, 3 pcs./140 g",1.90
__export__.product_product_50180_0c48ee76,635934609625,"Pets.Love.Earth Denta Fun Chicken Chewing Bone, 20 cm, 200 g",2.90
__export__.product_product_50181_335a4c58,635934609632,"Pets.Love.Earth Denta Fun Chicken Chewing Rolls, 28 cm, 3 pcs./250 g",3.50
__export__.product_product_50182_80dc464a,635934609649,"Pets.Love.Earth Denta Fun Chicken Chewing Bone, 17 cm, 140 g",1.50
__export__.product_product_50183_65a31f21,635934609656,"Pets.Love.Earth Denta fun chicken chewing bones, 11 cm, 2 pcs./60 g",1.90
__export__.product_product_50184_cce9968e,635934609663,"Pets.Love.Earth Denta Fun Chicken Chewing Rolls, 17 cm, 3 pcs./140 g",2.70
__export__.product_product_44106_42f7a735,635934609670,"Pets.Love.Earth Denta Fun Knotted Chewing Bone, natural, 39 cm, 500 g",12.88
__export__.product_product_44107_256f3f9f,635934609687,"Pets.Love.Earth Denta fun knotted chewing bone, natural, 24 cm, 240 g",6.16
__export__.product_product_44085_2b3aed8d,635934609694,"Pets.Love.Earth Denta fun knotted chewing bone, natural, 11cm, 50g",1.46
__export__.product_product_44086_382c4045,635934609700,"Pets.Love.Earth Chewing bone made of trachea, 15 cm, 90 g",2.13
__export__.product_product_44092_05439aa6,635934609717,"Pets.Love.Earth Chewing rings, 7 cm, 2 pcs./ 60 g",2.19
__export__.product_product_44095_5b982497,635934609724,"Pets.Love.Earth Chewing bone with tripe filling, 12 cm, 2 pcs./60 g",2.75
__export__.product_product_44088_1aaab72f,635934609731,"Pets.Love.Earth Chewing bone, pressed, 11 cm, 3 pcs./33 g",1.80
__export__.product_product_44101_a2f8e58c,635934609748,"Pets.Love.Earth Chewing bone with tripe filling, 12 cm, 2 pcs./60 g",4.43
__export__.product_product_44103_a112b89d,635934609755,"Pets.Love.Earth Chewing bone, knotted, 25 cm, 180 g",3.98
__export__.product_product_44102_82c6096e,635934609762,"Pets.Love.Earth Chewing bone, pressed, 21 cm, 170 g",3.31
__export__.product_product_44091_29421342,635934609779,"Pets.Love.Earth Chewing ring, 15 cm, 175 g",3.25
__export__.product_product_44084_765aa7cf,635934609786,"Pets.Love.Earth Denta fun knotted chewing bone, natural, 16 cm, 110 g",2.18
__export__.product_product_44100_e8520d52,635934609793,"Pets.Love.Earth Chewing bone with tripe filling, 22 cm, 230 g",7.73
__export__.product_product_44099_efd6889f,635934609809,"Pets.Love.Earth Chewing bone, pressed, 15 cm, 2 pcs./75 g",3.31
__export__.product_product_44090_cdb746ed,635934609816,"Pets.Love.Earth Chewing shoes, small, 12 cm, 2 pcs./18 g",1.46
__export__.product_product_44093_d45ad692,635934609823,"Pets.Love.Earth Chewing bone with bull pizzle filling, 15 cm, 90 g",1.85
__export__.product_product_44096_420b087d,635934609830,"Pets.Love.Earth Chewing bone with tripe filling, 15 cm, 90 g",1.80
__export__.product_product_44089_4dd4ae24,635934609847,"Pets.Love.Earth Chewing shoes, mini, 7 cm, 3 pcs./8 g",1.07
__export__.product_product_50565_24705979,635934609854,Pets.Love.Earth Nail Cutters For Medium and Large Dogs,2.90
__export__.product_product_50566_3ee1a5d9,635934609861,Pets.Love.Earth Nail Clipper for Cats and Small Dogs,3.59
__export__.product_product_50567_6ba839ae,635934609878,Pets.Love.Earth Nail Cutters Medium,4.80
__export__.product_product_53977_9e9f7194,635934609922,Pets.Love.Earth Nylon two-color reflective cat Leash and Harness,6.40
__export__.product_product_53965_827edea5,635934609946,Pets.Love.earth Nylon Dot cat Leash and Harness,6.40
__export__.product_product_50654_47fec780,635934609953,Pets.Love.Earth Nylon Jean fish cat leash and Harness,5.40
__export__.product_product_53959_fabe05af,635934609960,Pets.Love.Earth Nylon colorful stone cat Leash and Harness,5.40
__export__.product_product_53960_4a5b94e7,635934609977,Pets.Love.Earth Nylon colorful stone cat Leash and Harness,6.40
__export__.product_product_53953_196ab2c4,635934609984,Pets.Love.Earth Nylon Army 1 cat Leash and Harness,5.40
__export__.product_product_53954_4d1f0a65,635934609991,Pets.Love.Earth Nylon Army 1 cat Leash and Harness,6.40
__export__.product_product_53957_126ca2e2,635934610003,Pets.Love.Earth Nylon colorful A cat Leash and Harness,5.40
__export__.product_product_53958_df5e2297,635934610010,Pets.Love.Earth Nylon colorful A cat Leash and Harness,6.40
__export__.product_product_53955_a8b35f2a,635934610027,Pets.Love.Earth Nylon British grid cat Leash and Harness,5.40
__export__.product_product_53956_4beffc15,635934610034,Pets.Love.Earth Nylon British grid cat Leash and Harness,6.40
__export__.product_product_53974_e5d1fdcb,635934610041,Pets.Love.Earth Nylon Reflective flower cat Leash and Harness,5.40
__export__.product_product_53975_45a76ed9,635934610058,Pets.Love.Earth Nylon Reflective flower cat Leash and Harness,6.40
__export__.product_product_53968_0bdf3b05,635934610065,Pets.Love.Earth Nylon Leopard colorful cat Leash and Harness,5.40
__export__.product_product_53969_caa3ffbd,635934610072,Pets.Love.Earth Nylon Leopard colorful cat Leash and Harness,6.40
__export__.product_product_53951_b6228cff,635934610089,Pets.Love.Earth Nylon Angry bird cat Leash and Harness,5.40
__export__.product_product_53952_5c0a258f,635934610096,Pets.Love.Earth Nylon Angry bird cat Leash and Harness,6.40
__export__.product_product_53966_79f17e26,635934610102,Pets.Love.Earth Nylon flower cat Leash and Harness,5.40
__export__.product_product_53967_b9eaff7b,635934610119,Pets.Love.Earth Nylon flower cat Leash and Harness,6.40
__export__.product_product_53973_805e5956,635934610133,Pets.Love.earth Nylon Rainbow 2 Leash and Harness,6.40
__export__.product_product_53970_e2d79bd3,635934610140,Pets.Love.Earth Nylon new Jean Leash and Harness,5.90
__export__.product_product_53971_d15683ba,635934610157,Pets.Love.Earth Nylon new Jean Leash and Harness,6.90
__export__.product_product_50681_4f8c7a73,635934610188,Pets.Love.Earth Nylon Dot safe collar,1.90
__export__.product_product_50682_ee3a2e1d,635934610195,Pets.Love.Earth Nylon Jean fish safe collar,1.90
__export__.product_product_50685_ec13ef14,635934610218,Pets.Love.Earth Nylon Army 1 safe collar,1.90
__export__.product_product_50687_5e3a74ac,635934610232,Pets.Love.earth Nylon British grid safe collar,1.90
__export__.product_product_50688_8f54d1cc,635934610249,Pets.Love.Earth Nylon reflective flower safe collar,1.90
__export__.product_product_50695_b4efbfbf,635934610300,Pets.Love.earth Nylon two-color Reflective safe collar,1.90
__export__.product_product_50713_61138273,635934610317,Pets.Love.Earth Lint Roller 50 Sheets,1.90
__export__.product_product_55254_ca339d03,635934610331,Pets.Love.Earth Normal Elizabethan Collar,3.10
__export__.product_product_55252_55f4f9a7,635934610355,Pets.Love.Earth Normal Elizabethan Collar,3.84
__export__.product_product_55251_c1abe4c8,635934610362,Pets.Love.Earth Normal Elizabethan Collar,4.33
__export__.product_product_55250_6cc27933,635934610379,Pets.Love.Earth Normal Elizabethan Collar,4.69
__export__.product_product_55249_bcbb3b43,635934610386,Pets.Love.Earth Normal Elizabethan Collar,5.55
__export__.product_product_55654_7f96bab7,635934610393,Pets.Love.Earth Normal Elizabethan Collar,6.78
__export__.product_product_55248_e609e523,635934610409,Pets.Love.Earth Normal Elizabethan Collar,8.02
__export__.product_product_55655_00bcfaa4,635934610416,Pets.Love.Earth Normal Elizabethan Collar,8.63
__export__.product_product_50568_117e5d73,635934610423,Pets.Love.Earth  Nail File,0.50
__export__.product_product_50569_cb59445d,635934610430,Pets.Love.Earth Flower Cat Toy with Butterfly,1.90
__export__.product_product_50570_6453e812,635934610447,Pets.love.Earth Vacuum suction cup long steel wire cat Teasing stick white,5.50
__export__.product_product_50571_b7002588,635934610454,Pets.love.Earth Vacuum suction cup long steel wire cat Teasing stick Black,5.50
__export__.product_product_50574_855a1d73,635934610461,Pets.Love.Earth Organ folding corrugated cat Scratch Board,6.50
__export__.product_product_50575_bdd9c425,635934610478,Pets.Love.Earth Corrugated Cat House,9.90
__export__.product_product_50576_c9d3eec3,635934610485,"Pets.Love.Earth Vivid and Realistic colored Mice, Funny Cat Gadgets",0.30
__export__.product_product_50726_93d4478b,635934610492,Pets.Love.Earth Sisal Mouse and Cat Toy,0.50
__export__.product_product_50581_e614d4a6,635934610508,Pets.Love.Earth Golf Ball with Feather Cat Toy,0.25
__export__.product_product_52935_55af3dca,635934610515,Pets.Love.Earth colorful bell rubber ball,0.50
__export__.product_product_52936_6790f827,635934610522,Pets.Love.Earth colorful bell rubber ball,0.60
__export__.product_product_50587_9f6f03bb,635934610539,Pets.Love.Earth Cat Ball With Bell - 1 pc,0.30
__export__.product_product_50585_b3decd9f,635934610546,Pets.Love.Earth Small colorful striped funny cat sisal ball,0.50
__export__.product_product_50577_26788480,635934610553,Pets.Love.Earth  Tumbler Mouse Cat Toy,0.50
__export__.product_product_50588_45fc540e,635934610577,Pets.Love.Earth Plush Mouse in Cage,0.60
__export__.product_product_50589_f8b2f185,635934610584,Pets.Love.Earth Medium crucian carp Cat Toy,1.50
__export__.product_product_50590_7b392c72,635934610591,Pets.Love.Earth Small red carp,1.50
__export__.product_product_50591_6e86bcec,635934610607,Pets.Love.Earth Large crucian carp Cat Toy,1.50
__export__.product_product_50592_6aa915a5,635934610614,Pets.Love.Earth Hedgehog Interactive Teasing Wand Toy with Sound,1.50
__export__.product_product_50593_d1550757,635934610621,Pets.Love.Earth Large corrugated cat's claw board widened,3.50
__export__.product_product_50594_f0e82211,635934610638,Pets.Love.Earth Oversized corrugated cat scratcher,5.87
__export__.product_product_50595_f4a79b95,635934610645,Pets.Love.Earth Straight type cat scratcher,4.40
__export__.product_product_50596_170322f3,635934610669,Pets.Love.Earth  PomPom Wand with Colored Feathers,1.50
__export__.product_product_50580_5b990744,635934610676,Pets.Love.Earth Colorful Feather Wand with Bell,0.50
__export__.product_product_50597_37d91e36,635934610683,Pets.Love.Earth Teaser With Bright Colorful Tinsels,1.50
__export__.product_product_50598_135038cb,635934610690,Pets.Love.Earth Flexible Feather Wand with Suction Cup,1.50
__export__.product_product_50582_fc37c9fd,635934610706,Pets.Love.Earth Cat Interactive Stick with Fish,0.60
__export__.product_product_50583_5cb67ba8,635934610713,Pets.Love.Earth Cat Interactive Stick with Feathers,0.60
__export__.product_product_50602_40b04665,635934610720,Pets.Love.Earth Teaser Wand with Tail - Assorted,1.80
__export__.product_product_50599_29278ac1,635934610737,Pets.Love.Earth Glitter PomPom Wand with Bell,1.90
__export__.product_product_50600_a29d3b16,635934610744,"Pets.Love.Earth Cat Wand with Pompon , Tassel and Bell",2.90
__export__.product_product_50601_e83a02fc,635934610751,Pets.Love.Earth Teaser Toy with Tail - Assorted,1.90
__export__.product_product_53995_1184bdab,635934610775,Pets.Love.Earth Pet Travel Carrier,14.12
__export__.product_product_53994_d2f86847,635934610782,Pets.Love.Earth Pet Travel Carrier,13.30
__export__.product_product_53993_1240ed68,635934610799,Pets.Love.Earth Pet Travel Carrier,10.98
__export__.product_product_54001_e6f43d0c,635934610805,Pets.Love.Earth Pet backpack Green,15.70
__export__.product_product_54000_e50454b4,635934610812,Pets.Love.Earth Pet backpack Green,14.90
__export__.product_product_53999_44035ada,635934610829,Pets.Love.Earth Pet backpack Green,12.70
__export__.product_product_50626_ecb8650f,635934610836,Pets.Love.Earth Pet backpack Pink/Blue L,25.80
__export__.product_product_50627_1f0fe010,635934610843,Pets.Love.Earth Pet backpack Pink/Blue/Black S,24.40
__export__.product_product_53998_c8b5bb9e,635934610850,Pets.Love.Earth Pet Travel Carrier,14.90
__export__.product_product_53997_e03b01da,635934610867,Pets.Love.Earth Pet Travel Carrier,14.12
__export__.product_product_53996_8742cde1,635934610874,Pets.Love.Earth Pet Travel Carrier,13.20
__export__.product_product_50620_0a2aa1c9,635934610881,Pets.Love.Earth Pet backpack  Small Grey/Pink,16.70
__export__.product_product_50621_8d94d6c0,635934610898,Pets.Love.Earth Pet backpack Pink/Grey/Black M,19.90
__export__.product_product_50622_480f8bd8,635934610904,Pets.Love.Earth Pet backpack Black/Beiage/Pink L,32.16
__export__.product_product_50635_bfe8c29f,635934610911,Pets.Love.Earth Pet backpack Transparent S,29.40
__export__.product_product_50636_7a601684,635934610928,Pets.Love.Earth Pet backpack Transparent L,33.80
__export__.product_product_50613_21c6f9f3,635934610935,"Pets.Love.Earth Pet backpack Transparent with Blue,Red,Black L",18.90
__export__.product_product_50614_5a81ea3c,635934610942,"Pets.Love.Earth Pet backpack Transparent with Blue,Red,Black M",18.20
__export__.product_product_50615_72215016,635934610959,"Pets.Love.Earth Pet backpack Transparent with Blue,Red,Black S",16.60
__export__.product_product_50616_44bf66fa,635934610966,"Pets.Love.Earth Pet backpack  Blue,Pink,Green S",8.90
__export__.product_product_50628_7c73657b,635934610973,Pets.Love.Earth Pet backpack Red/Blue L,25.90
__export__.product_product_50629_9f484a49,635934610980,Pets.Love.Earth Pet backpack Red/Blue M,24.30
__export__.product_product_50630_c6a3dce8,635934610997,Pets.Love.Earth Pet backpack Pink/Grey/Blue,18.10
__export__.product_product_50619_5d234ba4,635934611000,Pets.Love.Earth Pet backpack Mix Colour with Extra fittings,19.90
__export__.product_product_50637_56962702,635934611017,Pets.Love.Earth Pet backpack  Transparent and Silver,33.80
__export__.product_product_50638_15876d08,635934611024,Pets.Love.Earth Pet backpack  Transparent and Red,33.80
__export__.product_product_50632_233ff8f3,635934611031,Pets.Love.Earth Pet backpack  Transparent and Black,32.90
__export__.product_product_50639_83c950a0,635934611048,Pets.Love.Earth Pet backpack Transparent and Green,24.70
__export__.product_product_50724_a071f40e,635934611055,Pets.Love.Earth Pet backpack Transparent and Yellow,24.70
__export__.product_product_50617_1ee16170,635934611062,Pets.Love.Earth Pet backpack Transparent and Pink,24.80
__export__.product_product_50618_4d0deb51,635934611079,Pets.Love.Earth Pet backpack Transparent and Blue,24.80
__export__.product_product_50633_68e3eb5d,635934611093,Pets.Love.Earth Pet backpack Transparent and Mix Colour,29.40
__export__.product_product_50634_4d48a43b,635934611109,Pets.Love.Earth Pet backpack Transparent and Mix Colour,29.40
__export__.product_product_50640_36769c15,635934611116,Pets.Love.Earth Pet Bed Beige Colour,6.90
__export__.product_product_50641_3e9261bd,635934611123,Pets.Love.Earth Sunflower Cat Scratcher,19.90
__export__.product_product_50642_c802adbc,635934611130,Pets.Love.Earth Thickened Needle Comb Pet Hair Removal Brush,1.90
__export__.product_product_50696_21a2ad57,635934611147,Yabeibi Diamonds Dog/Cat Collar,6.40
__export__.product_product_50643_6f76e0c3,635934611154,Yabeibi Japanese soft Rubber collar,2.40
__export__.product_product_50644_77b1d97c,635934611161,Yabeibi Butterfly & flower soft rubber collar,2.40
__export__.product_product_50645_625cfccb,635934611178,Yabeibi Colorful Hand Knitting Cat/Small Dog Collar,2.40
__export__.product_product_50646_53d06944,635934611185,Yabeibi Flower cat collar,2.40
__export__.product_product_50647_870ce0a3,635934611192,Yabeibi Colorful Hand Knitting Stripe Cat/Small Dog Collar,2.40
__export__.product_product_50648_3985d2d3,635934611208,Yabeibi Bowtie Red,2.40
__export__.product_product_50650_bb803f8c,635934611222,Yabeibi Bowtie Blue,2.40
__export__.product_product_50652_10e51f8c,635934611239,Yabeibi Bowtie Silver,2.40
__export__.product_product_50742_dab6d0ba,635934611246,Yabeibi  Pet Collar Bell (1 pc),1.00
__export__.product_product_52981_f0d88046,635934611260,Pets.Love.Earth Captain Leash and Harness,5.40
__export__.product_product_52982_d59742ed,635934611277,Pets.Love.Earth Captain Leash and Harness,6.40
__export__.product_product_50714_1a044169,635934611376,Pets.Love.Earth cat bell toy,0.40
__export__.product_product_50715_d63830b1,635934611383,Pets.Love.Earth Small bow-knot litter box (with shovel),5.50
__export__.product_product_54845_e3e1dcd5,635934612274,Pets.Love.Earth Mesh Sports Fabric Italia,8.02
